filename,dataset,comparison_status,manufacturer,manufacturer_model,sop_class,transfer_syntax,photometric,n_frames,doppler_candidate,evidence,raw_array_shape,monai_shape_CHW,acquisition_type,monai_ready,spp_validation,root_cause
0c45b36e-363b-4433-a65a-ec09536d7e36.dcm,ReMIND,both_ok,PixelMed,com.pixelmed.convert.NRRDToDicom,Multi-frame Grayscale Byte Secondary Capture Image Storage,Explicit VR Little Endian,MONOCHROME2,90,False,no validated evidence,90x703x826,"(1, 90, 703, 826)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
2a5d491f-03c2-45c8-9e96-21d05956c526.dcm,ReMIND,both_ok,PixelMed,com.pixelmed.convert.NRRDToDicom,Multi-frame Grayscale Byte Secondary Capture Image Storage,Explicit VR Little Endian,MONOCHROME2,130,False,no validated evidence,130x679x754,"(1, 130, 679, 754)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
22f91db4-5658-4181-bb0f-4d1548a307b1.dcm,ReMIND,both_ok,PixelMed,com.pixelmed.convert.NRRDToDicom,Multi-frame Grayscale Byte Secondary Capture Image Storage,Explicit VR Little Endian,MONOCHROME2,104,False,no validated evidence,104x623x790,"(1, 104, 623, 790)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
e97faaf4-27bd-48e7-9a63-d5a8ed8124b3.dcm,ReMIND,both_ok,PixelMed,com.pixelmed.convert.NRRDToDicom,Multi-frame Grayscale Byte Secondary Capture Image Storage,Explicit VR Little Endian,MONOCHROME2,77,False,no validated evidence,77x587x763,"(1, 77, 587, 763)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
b6b2cf2a-3851-4d57-9c4b-ec1650bf427c.dcm,ReMIND,both_ok,PixelMed,com.pixelmed.convert.NRRDToDicom,Multi-frame Grayscale Byte Secondary Capture Image Storage,Explicit VR Little Endian,MONOCHROME2,102,False,no validated evidence,102x639x875,"(1, 102, 639, 875)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
8d466ed2-af7f-4992-8e5c-567bc035806d.dcm,ReMIND,both_ok,PixelMed,com.pixelmed.convert.NRRDToDicom,Multi-frame Grayscale Byte Secondary Capture Image Storage,Explicit VR Little Endian,MONOCHROME2,94,False,no validated evidence,94x561x711,"(1, 94, 561, 711)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
5fef8e59-31ee-443a-ba5e-7fa36f345576.dcm,ReMIND,both_ok,PixelMed,com.pixelmed.convert.NRRDToDicom,Multi-frame Grayscale Byte Secondary Capture Image Storage,Explicit VR Little Endian,MONOCHROME2,80,False,no validated evidence,80x589x728,"(1, 80, 589, 728)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
786372a8-6bfa-4226-97d6-d29d434d73b0.dcm,ReMIND,both_ok,PixelMed,com.pixelmed.convert.NRRDToDicom,Multi-frame Grayscale Byte Secondary Capture Image Storage,Explicit VR Little Endian,MONOCHROME2,140,False,no validated evidence,140x595x703,"(1, 140, 595, 703)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
7f803702-e584-4663-84f0-8e46d91284bf.dcm,ReMIND,both_ok,PixelMed,com.pixelmed.convert.NRRDToDicom,Multi-frame Grayscale Byte Secondary Capture Image Storage,Explicit VR Little Endian,MONOCHROME2,84,False,no validated evidence,84x611x728,"(1, 84, 611, 728)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
b22c3f3b-6ba0-4375-9847-5115891724a3.dcm,ReMIND,both_ok,PixelMed,com.pixelmed.convert.NRRDToDicom,Multi-frame Grayscale Byte Secondary Capture Image Storage,Explicit VR Little Endian,MONOCHROME2,55,False,no validated evidence,55x589x783,"(1, 55, 589, 783)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
7b4d2de1-efc2-4456-a753-0b4d323fd32f.dcm,ReMIND,both_ok,PixelMed,com.pixelmed.convert.NRRDToDicom,Multi-frame Grayscale Byte Secondary Capture Image Storage,Explicit VR Little Endian,MONOCHROME2,141,False,no validated evidence,141x638x805,"(1, 141, 638, 805)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
80cae88f-c812-45c7-9f6a-51e1f357b481.dcm,ReMIND,both_ok,PixelMed,com.pixelmed.convert.NRRDToDicom,Multi-frame Grayscale Byte Secondary Capture Image Storage,Explicit VR Little Endian,MONOCHROME2,145,False,no validated evidence,145x624x829,"(1, 145, 624, 829)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
c4945b64-34e8-4ce6-a703-17ef7dc3a4fa.dcm,ReMIND,both_ok,PixelMed,com.pixelmed.convert.NRRDToDicom,Multi-frame Grayscale Byte Secondary Capture Image Storage,Explicit VR Little Endian,MONOCHROME2,194,False,no validated evidence,194x590x907,"(1, 194, 590, 907)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
5c5c4b8d-9821-477d-bfdf-830279e02aca.dcm,ReMIND,both_ok,PixelMed,com.pixelmed.convert.NRRDToDicom,Multi-frame Grayscale Byte Secondary Capture Image Storage,Explicit VR Little Endian,MONOCHROME2,98,False,no validated evidence,98x596x737,"(1, 98, 596, 737)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
dd0957f7-8ee4-418f-98e2-024c8f20338b.dcm,ReMIND,both_ok,PixelMed,com.pixelmed.convert.NRRDToDicom,Multi-frame Grayscale Byte Secondary Capture Image Storage,Explicit VR Little Endian,MONOCHROME2,134,False,no validated evidence,134x655x821,"(1, 134, 655, 821)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
1b937529-a999-415e-84de-c254119d9c03.dcm,ReMIND,both_ok,PixelMed,com.pixelmed.convert.NRRDToDicom,Multi-frame Grayscale Byte Secondary Capture Image Storage,Explicit VR Little Endian,MONOCHROME2,176,False,no validated evidence,176x695x825,"(1, 176, 695, 825)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
db1917b2-0f7c-4ad7-9b9b-9c94ac700d2a.dcm,ReMIND,both_ok,PixelMed,com.pixelmed.convert.NRRDToDicom,Multi-frame Grayscale Byte Secondary Capture Image Storage,Explicit VR Little Endian,MONOCHROME2,153,False,no validated evidence,153x628x736,"(1, 153, 628, 736)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
161ed4ff-a6cc-4fd3-b97e-7c811cb6eaea.dcm,ReMIND,both_ok,PixelMed,com.pixelmed.convert.NRRDToDicom,Multi-frame Grayscale Byte Secondary Capture Image Storage,Explicit VR Little Endian,MONOCHROME2,166,False,no validated evidence,166x693x797,"(1, 166, 693, 797)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
040a9825-9e84-483c-8401-a7407dc75834.dcm,ReMIND,both_ok,PixelMed,com.pixelmed.convert.NRRDToDicom,Multi-frame Grayscale Byte Secondary Capture Image Storage,Explicit VR Little Endian,MONOCHROME2,190,False,no validated evidence,190x703x750,"(1, 190, 703, 750)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
64cfdc53-1231-4875-88be-c8372af505d0.dcm,ReMIND,both_ok,PixelMed,com.pixelmed.convert.NRRDToDicom,Multi-frame Grayscale Byte Secondary Capture Image Storage,Explicit VR Little Endian,MONOCHROME2,157,False,no validated evidence,157x808x851,"(1, 157, 808, 851)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
31087c97-dcb3-4af0-9412-9d43eb0c47ef.dcm,ReMIND,both_ok,PixelMed,com.pixelmed.convert.NRRDToDicom,Multi-frame Grayscale Byte Secondary Capture Image Storage,Explicit VR Little Endian,MONOCHROME2,89,False,no validated evidence,89x598x772,"(1, 89, 598, 772)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
e30c07d7-8306-4a1d-8374-76b813767b70.dcm,ReMIND,both_ok,PixelMed,com.pixelmed.convert.NRRDToDicom,Multi-frame Grayscale Byte Secondary Capture Image Storage,Explicit VR Little Endian,MONOCHROME2,166,False,no validated evidence,166x610x852,"(1, 166, 610, 852)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
aacf6142-ae42-4924-a4f6-8145960e5cfc.dcm,ReMIND,both_ok,PixelMed,com.pixelmed.convert.NRRDToDicom,Multi-frame Grayscale Byte Secondary Capture Image Storage,Explicit VR Little Endian,MONOCHROME2,92,False,no validated evidence,92x598x742,"(1, 92, 598, 742)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
d596e218-2786-4b85-a07d-eba6c0f04c4c.dcm,ReMIND,both_ok,PixelMed,com.pixelmed.convert.NRRDToDicom,Multi-frame Grayscale Byte Secondary Capture Image Storage,Explicit VR Little Endian,MONOCHROME2,63,False,no validated evidence,63x593x734,"(1, 63, 593, 734)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
9faa0694-9c5b-4f2d-bce4-61c357f847bf.dcm,ReMIND,both_ok,PixelMed,com.pixelmed.convert.NRRDToDicom,Multi-frame Grayscale Byte Secondary Capture Image Storage,Explicit VR Little Endian,MONOCHROME2,54,False,no validated evidence,54x618x738,"(1, 54, 618, 738)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
f84e9d0b-863f-4cc3-8899-cd7ef30508e5.dcm,ReMIND,both_ok,PixelMed,com.pixelmed.convert.NRRDToDicom,Multi-frame Grayscale Byte Secondary Capture Image Storage,Explicit VR Little Endian,MONOCHROME2,105,False,no validated evidence,105x599x738,"(1, 105, 599, 738)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
da7d65f9-bec3-47fe-a1fa-a21d2b908ec8.dcm,ReMIND,both_ok,PixelMed,com.pixelmed.convert.NRRDToDicom,Multi-frame Grayscale Byte Secondary Capture Image Storage,Explicit VR Little Endian,MONOCHROME2,226,False,no validated evidence,226x635x1010,"(1, 226, 635, 1010)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
736296aa-efb7-40f3-9c02-d72742b9df79.dcm,ReMIND,both_ok,PixelMed,com.pixelmed.convert.NRRDToDicom,Multi-frame Grayscale Byte Secondary Capture Image Storage,Explicit VR Little Endian,MONOCHROME2,180,False,no validated evidence,180x662x810,"(1, 180, 662, 810)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
3a6ba9e2-c33d-4cf8-865d-781d044d1657.dcm,ReMIND,both_ok,PixelMed,com.pixelmed.convert.NRRDToDicom,Multi-frame Grayscale Byte Secondary Capture Image Storage,Explicit VR Little Endian,MONOCHROME2,214,False,no validated evidence,214x649x888,"(1, 214, 649, 888)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
64f0965d-0d71-4d0f-ada9-86182b789563.dcm,ReMIND,both_ok,PixelMed,com.pixelmed.convert.NRRDToDicom,Multi-frame Grayscale Byte Secondary Capture Image Storage,Explicit VR Little Endian,MONOCHROME2,180,False,no validated evidence,180x650x797,"(1, 180, 650, 797)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
0479e010-a1e5-4d47-b89c-909c1e42f9ed.dcm,ReMIND,both_ok,PixelMed,com.pixelmed.convert.NRRDToDicom,Multi-frame Grayscale Byte Secondary Capture Image Storage,Explicit VR Little Endian,MONOCHROME2,203,False,no validated evidence,203x616x821,"(1, 203, 616, 821)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
83ae22fb-e9d6-471b-a806-57389549fc71.dcm,ReMIND,both_ok,PixelMed,com.pixelmed.convert.NRRDToDicom,Multi-frame Grayscale Byte Secondary Capture Image Storage,Explicit VR Little Endian,MONOCHROME2,174,False,no validated evidence,174x732x1046,"(1, 174, 732, 1046)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
e0ad2747-cd72-4aa7-86e5-b1fe0a141096.dcm,ReMIND,both_ok,PixelMed,com.pixelmed.convert.NRRDToDicom,Multi-frame Grayscale Byte Secondary Capture Image Storage,Explicit VR Little Endian,MONOCHROME2,133,False,no validated evidence,133x735x751,"(1, 133, 735, 751)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
005cdf4b-6e80-4f0c-8b60-65d6383118e4.dcm,ReMIND,both_ok,PixelMed,com.pixelmed.convert.NRRDToDicom,Multi-frame Grayscale Byte Secondary Capture Image Storage,Explicit VR Little Endian,MONOCHROME2,205,False,no validated evidence,205x694x792,"(1, 205, 694, 792)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
58d5153a-b653-4d6e-8baa-7812b30b6be4.dcm,ReMIND,both_ok,PixelMed,com.pixelmed.convert.NRRDToDicom,Multi-frame Grayscale Byte Secondary Capture Image Storage,Explicit VR Little Endian,MONOCHROME2,140,False,no validated evidence,140x593x759,"(1, 140, 593, 759)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
704ac642-3c6f-48d0-8db4-f9e68c854adc.dcm,ReMIND,both_ok,PixelMed,com.pixelmed.convert.NRRDToDicom,Multi-frame Grayscale Byte Secondary Capture Image Storage,Explicit VR Little Endian,MONOCHROME2,138,False,no validated evidence,138x663x752,"(1, 138, 663, 752)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
793eb56d-19f8-4dec-a23e-dc0249ab368e.dcm,ReMIND,both_ok,PixelMed,com.pixelmed.convert.NRRDToDicom,Multi-frame Grayscale Byte Secondary Capture Image Storage,Explicit VR Little Endian,MONOCHROME2,161,False,no validated evidence,161x620x747,"(1, 161, 620, 747)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
477b6569-cff2-4cfd-b2f9-49fec1a0f9a8.dcm,ReMIND,both_ok,PixelMed,com.pixelmed.convert.NRRDToDicom,Multi-frame Grayscale Byte Secondary Capture Image Storage,Explicit VR Little Endian,MONOCHROME2,170,False,no validated evidence,170x712x930,"(1, 170, 712, 930)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
fd3d23ec-0125-4392-9e28-30df7bc8b98a.dcm,ReMIND,both_ok,PixelMed,com.pixelmed.convert.NRRDToDicom,Multi-frame Grayscale Byte Secondary Capture Image Storage,Explicit VR Little Endian,MONOCHROME2,174,False,no validated evidence,174x592x768,"(1, 174, 592, 768)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
a5c25ecd-180b-4e6a-a0e8-2a6cb95df7fe.dcm,ReMIND,both_ok,PixelMed,com.pixelmed.convert.NRRDToDicom,Multi-frame Grayscale Byte Secondary Capture Image Storage,Explicit VR Little Endian,MONOCHROME2,126,False,no validated evidence,126x749x750,"(1, 126, 749, 750)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
